Article,Best Topic,Likelihood,Keywords
9611,9,0.3027693346842284,"spokesman, state, today, official, source, government, ship, strike, work, day"
9612,13,0.3311838624338624,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9613,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9614,10,0.17027417027417024,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9615,4,0.2986305633364458,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9616,4,0.30408163265306115,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9617,4,0.16770186335403728,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9618,0,0.1547619047619048,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9619,10,0.1332635618349904,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9620,4,0.3455026455026454,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9621,6,0.3742149137832591,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9622,1,0.09905937683715456,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9623,4,0.13088276246170985,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9624,4,0.11521620142309795,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9625,13,0.28195058091965314,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9626,11,0.40686933907272893,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9627,9,0.4470899470899471,"spokesman, state, today, official, source, government, ship, strike, work, day"
9628,11,0.27710708696624187,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9629,4,0.18906525573192245,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9630,6,0.14438874965190757,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9631,12,0.1403266620657925,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9632,9,0.2173382173382173,"spokesman, state, today, official, source, government, ship, strike, work, day"
9633,11,0.40415687949320245,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9634,4,0.14165464165464164,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9635,10,0.10280830280830282,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9636,1,0.18726140245127593,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9637,9,0.20732102364755423,"spokesman, state, today, official, source, government, ship, strike, work, day"
9638,8,0.2489648033126294,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9639,8,0.3236409608091023,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9640,0,0.32239858906525576,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9641,5,0.17529330572808838,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9642,5,0.40357839042049565,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9643,4,0.2637362637362638,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9644,4,0.1287202380952381,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9645,6,0.25945522241818547,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9646,9,0.33098845598845605,"spokesman, state, today, official, source, government, ship, strike, work, day"
9647,1,0.1525857654889913,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9648,10,0.19759168035030103,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9649,3,0.20952380952380947,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9650,10,0.12522045855379188,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9651,10,0.3250954390194897,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9652,8,0.29956954533225716,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9653,3,0.08963585434173664,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9654,1,0.13584827870542157,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9655,8,0.2719169719169719,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9656,3,0.10714285714285711,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9657,10,0.1924918115394306,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9658,3,0.3742504409171075,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9659,13,0.2745383867832848,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9660,1,0.10092842168313865,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9661,11,0.2489113639556118,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9662,11,0.22836661546338974,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9663,3,0.12398921832884095,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9664,9,0.23027051196065287,"spokesman, state, today, official, source, government, ship, strike, work, day"
9665,12,0.17414308718656543,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9666,11,0.42731166540690346,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9667,7,0.09797482211275313,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9668,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9669,1,0.11138958507379561,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9670,6,0.38640873015873006,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9671,8,0.24491567460317465,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9672,1,0.17829963035442487,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9673,3,0.2424792139077854,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9674,5,0.14554334554334553,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9675,3,0.10512129380053907,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9676,1,0.08309990662931835,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9677,6,0.16390977443609023,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9678,3,0.23064863805604546,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9679,7,0.18041037553232675,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9680,7,0.0809212573918456,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9681,10,0.12726757369614514,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9682,3,0.27055200189528544,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9683,1,0.13828763828763826,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9684,10,0.24379324379324385,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9685,3,0.23895323895323894,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9686,5,0.23531230674087816,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9687,3,0.36131996658312454,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9688,10,0.12169312169312163,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9689,1,0.10783572688334592,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9690,3,0.15326567785584178,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9691,3,0.2561327561327561,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9692,3,0.18992884510125888,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9693,12,0.14135564135564135,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9694,13,0.16117216117216118,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9695,10,0.13870573870573868,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9696,7,0.1324575807334428,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9697,3,0.3349010386047424,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9698,13,0.14512471655328799,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9699,6,0.11853558627752177,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9700,5,0.14652014652014655,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9701,13,0.19740666219539457,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9702,4,0.1720542231491137,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9703,3,0.13781809019904256,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9704,4,0.22496220710506423,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9705,3,0.29653679653679654,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9706,3,0.08963585434173664,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9707,6,0.23431594860166294,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9708,10,0.1982091982091982,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9709,10,0.17422069229298143,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9710,0,0.16250944822373395,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9711,10,0.1825396825396825,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9712,11,0.27865961199294537,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9713,5,0.33445708666947604,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9714,1,0.14065255731922402,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9715,3,0.28138528138528135,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9716,3,0.2857142857142858,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9717,2,0.08577533577533575,"year, dlrs, end, expect, report, early, total, month, period, week"
9718,3,0.2878151260504203,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9719,5,0.28253968253968265,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9720,3,0.14647730437204123,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9721,9,0.20786749482401662,"spokesman, state, today, official, source, government, ship, strike, work, day"
9722,0,0.11139455782312918,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9723,12,0.10154061624649857,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9724,4,0.33749055177626613,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9725,12,0.18354137771613502,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9726,9,0.27843308577253534,"spokesman, state, today, official, source, government, ship, strike, work, day"
9727,3,0.11544011544011541,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9728,10,0.11495135688684076,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9729,1,0.12047879260994014,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9730,1,0.14736164736164736,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9731,9,0.1323308270676692,"spokesman, state, today, official, source, government, ship, strike, work, day"
9732,10,0.23174603174603176,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9733,8,0.2757671957671958,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9734,4,0.19215969215969214,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9735,3,0.12169312169312162,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9736,3,0.10129870129870126,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9737,1,0.15649801587301584,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9738,8,0.09463911350703802,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9739,3,0.3065998329156224,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9740,12,0.11683580536039553,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9741,2,0.19356833642547927,"year, dlrs, end, expect, report, early, total, month, period, week"
9742,0,0.12997013987112999,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9743,10,0.10721772985923927,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9744,12,0.12412177985948479,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9745,3,0.3228962818003915,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9746,4,0.300278186876125,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9747,3,0.3208760297367893,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9748,3,0.2083648274124464,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9749,12,0.19198790627362064,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9750,3,0.17181843497632973,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9751,10,0.23302938196555223,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9752,12,0.2332192136113704,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9753,7,0.17770479839445358,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9754,9,0.09948979591836733,"spokesman, state, today, official, source, government, ship, strike, work, day"
9755,11,0.15768358625501483,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9756,8,0.32467532467532473,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9757,3,0.1376623376623376,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9758,1,0.08577533577533575,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9759,11,0.23483653947230101,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9760,0,0.2702104097452935,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9761,8,0.3792484978925657,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9762,0,0.35321168966028776,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9763,9,0.47067311773194126,"spokesman, state, today, official, source, government, ship, strike, work, day"
9764,10,0.20317460317460326,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9765,3,0.26432022084195994,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9766,3,0.18663594470046074,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9767,10,0.09905937683715457,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9768,9,0.4543541173375427,"spokesman, state, today, official, source, government, ship, strike, work, day"
9769,8,0.1281866281866282,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9770,10,0.10742630385487525,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9771,4,0.3370958259847148,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9772,1,0.29307359307359304,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9773,0,0.12928827444956476,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9774,0,0.09905937683715457,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9775,1,0.17541717541717544,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9776,8,0.30090702947845804,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9777,12,0.16259666259666258,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9778,9,0.5635865457294029,"spokesman, state, today, official, source, government, ship, strike, work, day"
9779,12,0.3450935029882398,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9780,6,0.2261904761904761,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9781,6,0.16633319994664536,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9782,3,0.33650793650793664,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9783,3,0.20510912698412698,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9784,1,0.15887188208616781,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9785,4,0.2918650793650795,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9786,4,0.2714142714142714,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9787,10,0.22247417485512722,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9788,3,0.3771348201727949,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9789,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9790,3,0.10714285714285711,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9791,10,0.19990798251667816,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9792,10,0.2167708834375502,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9793,4,0.13151927437641722,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9794,5,0.26048329779673063,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9795,10,0.12886382623224726,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9796,3,0.2921108742004264,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9797,7,0.17923280423280422,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9798,3,0.19470899470899466,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9799,3,0.18546365914786972,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9800,3,0.3025210084033615,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9801,3,0.14435864435864437,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9802,10,0.18827838827838822,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9803,3,0.10317460317460311,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9804,10,0.10937950937950934,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9805,9,0.13840495547812623,"spokesman, state, today, official, source, government, ship, strike, work, day"
9806,8,0.25536368393511255,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9807,8,0.4493903841729928,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9808,3,0.10317460317460311,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9809,10,0.20511234796949082,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9810,10,0.12398921832884095,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9811,3,0.10957501280081923,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9812,1,0.19425181075666512,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9813,8,0.2882128159905938,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9814,12,0.22776821572002295,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9815,1,0.25866027752820203,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9816,8,0.23121224891136405,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9817,10,0.22675736961451254,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9818,10,0.10964590964590963,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9819,9,0.49206349206349204,"spokesman, state, today, official, source, government, ship, strike, work, day"
9820,8,0.33136810279667417,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9821,1,0.1804103755323268,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9822,0,0.07142857142857142,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9823,3,0.3113095238095238,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9824,11,0.18756073858114677,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9825,1,0.22431077694235593,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9826,10,0.12832929782082325,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9827,8,0.2541798941798941,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9828,3,0.22420634920634921,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9829,10,0.1669501133786848,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9830,10,0.14203612479474548,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9831,6,0.175165051271246,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9832,10,0.0994897959183673,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9833,2,0.10441468253968253,"year, dlrs, end, expect, report, early, total, month, period, week"
9834,2,0.17745675049045836,"year, dlrs, end, expect, report, early, total, month, period, week"
9835,12,0.19924188580904997,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9836,1,0.20721896064361822,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9837,10,0.18670971213344092,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9838,0,0.10254472159234063,"price, agreement, meeting, producer, market, talk, agree, member, coffee, set"
9839,7,0.1354382332643202,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9840,4,0.15712829474297366,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9841,2,0.14910503208375547,"year, dlrs, end, expect, report, early, total, month, period, week"
9842,11,0.21157568718544328,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9843,10,0.1007326007326007,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9844,10,0.13437328954570335,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9845,10,0.17997198879551818,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9846,3,0.2943510737628386,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9847,6,0.18783068783068788,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9848,10,0.3504636177903504,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9849,10,0.2224664224664225,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9850,13,0.15552942713436538,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9851,3,0.14285714285714282,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9852,5,0.14481409001956946,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9853,12,0.22729638303408792,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9854,9,0.2743271221532092,"spokesman, state, today, official, source, government, ship, strike, work, day"
9855,12,0.11315924219150024,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9856,1,0.19426676143094052,"sale, company, unit, earning, business, quarter, result, operation, sell, complete"
9857,11,0.1883597883597884,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9858,3,0.277185501066098,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9859,13,0.32645132645132646,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9860,3,0.30430242272347535,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9861,3,0.3379894179894181,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9862,3,0.17826617826617824,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9863,3,0.2652014652014653,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9864,13,0.13283208020050125,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9865,4,0.315611034057636,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9866,13,0.1298941798941799,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9867,13,0.13397901533494755,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9868,13,0.22751322751322756,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9869,3,0.29058201058201066,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9870,13,0.13824884792626727,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9871,13,0.23353174603174603,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9872,11,0.3165320709180358,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9873,2,0.20174736561291176,"year, dlrs, end, expect, report, early, total, month, period, week"
9874,11,0.30636211124016,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9875,11,0.2631154156577885,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9876,11,0.17375558637694555,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9877,11,0.3440709617180205,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9878,10,0.12329931972789111,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9879,5,0.1480133454655748,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9880,11,0.3586889301175016,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9881,6,0.2411027568922306,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9882,6,0.21661193212917354,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9883,13,0.10714285714285711,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9884,11,0.28004535147392284,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9885,13,0.393151087595532,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9886,11,0.3528138528138528,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9887,3,0.12398921832884095,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9888,3,0.11528822055137845,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9889,5,0.23054587688734035,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9890,3,0.17009025832555247,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9891,3,0.13054187192118227,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9892,6,0.3008403361344539,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9893,3,0.17869167869167865,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9894,8,0.17105117105117104,"offer, company, make, plan, group, merger, bid, tender, propose, proposal"
9895,2,0.14841269841269839,"year, dlrs, end, expect, report, early, total, month, period, week"
9896,10,0.13520408163265307,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9897,10,0.2136163702428762,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9898,2,0.1844484629294756,"year, dlrs, end, expect, report, early, total, month, period, week"
9899,13,0.4040645546921698,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9900,11,0.1893983931020968,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9901,4,0.17857142857142858,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9902,12,0.3153868153868154,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9903,12,0.14515757994018863,"buy, analyst, firm, market, investment, sell, give, make, base, add"
9904,5,0.25171179582944286,"oil, price, production, crude, increase, industry, barrel, contract, raise, gold"
9905,9,0.18170086462769394,"spokesman, state, today, official, source, government, ship, strike, work, day"
9906,11,0.34193121693121686,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9907,7,0.1585612968591692,"bank, interest, tax, debt, loan, payment, credit, capital, increase, issue"
9908,11,0.3519668737060041,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9909,6,0.23949066806209676,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9910,13,0.2772996748900364,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9911,3,0.12398921832884095,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9912,3,0.21238095238095242,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9913,10,0.19072814310909544,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9914,4,0.15547905909351697,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9915,6,0.1373501781665047,"tonne, export, wheat, import, grain, crop, program, corn, estimate, production"
9916,13,0.22519841269841276,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9917,13,0.37669018224573775,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9918,10,0.11746031746031743,"share, stock, company, common, dividend, acquire, record, shareholder, cash, pay"
9919,4,0.31633323941016256,"rise, fall, year, growth, increase, deficit, show, figure, decline, month"
9920,11,0.31458275317924445,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9921,11,0.342094413522985,"trade, official, government, japanese, country, import, foreign, industry, economic, policy"
9922,13,0.41150295543600984,"rate, market, dollar, bank, exchange, currency, cut, money, yen, dealer"
9923,3,0.10714285714285711,"ct, loss, net, profit, dlrs, note, include, mln, gain, sale"
9924,12,0.3048763048763048,"buy, analyst, firm, market, investment, sell, give, make, base, add"
